gula|gula|ae|f||the gullet, weasand, throat, neck, The palate, maw, throat, appetite, slave to appetite||||gula
gulosus|gulōsus|||adj.|appetizing, luxurious, dainty, with dainty food||||gulosus
gumia|gumia|ae|m||a glutton||||gumia
guminasium|guminasium|see gymnasium.|||Ă||||guminasium
gurges|gurges|itis|m||a raging abyss, whirlpool, gulf, the Styx, Waters, a stream, sea, abyss, the , Atlantic, an abyss, gulf, spendthrift||||gurges
gurgulio|gurguliō|ōnis|m||the gullet, weasand, windpipe||||gurgulio
gurgustium|gurgustium||n||a mean dwelling, hovel, hut||||gurgustium
gustatus|gustātus|ūs|||the taste, sense of taste, A taste, flavor, flavor, enjoyment||||gustatus
gusto|gustō|āvī, ātus, arē|||to taste, take a little of, To take a slight meal, take luncheon, eat a little, to taste, partake of, enjoy, heard for a while, learn a little of||||gusto
gustus|gustus|ūs|m||a tasting||||gustus
gutta|gutta|ae|f||a drop||||gutta
guttur|guttur|uris|n||the gullet, throat, neck||||guttur
gutus|gūtus (guttus)|ī|m||a narrow-necked flask, cruet, oil-flask||||gutus
gymnasiarchus|gymnasiarchus|ī|m||the master of a gymnasium||||gymnasiarchus
gymnasium|gymnasium||n||a Grecian school for gymnastic training, gymnasium||||gymnasium
gymnicus|gymnicus|||adj.|of bodily exercise, gymnastic||||gymnicus
gynaeceum|gynaecēum (-cīum)|ī|n||the women's apartments, inner rooms||||gynaeceum
gynaeconitis|gynaecōnītis|idis|f||the women's apartments (of a Grecian house)||||gynaeconitis
gypsatus|gypsātus|||adj.|covered with gypsum, plastered, chalked for sale||||gypsatus
gypsum|gypsum|ī|n||white lime plaster gypsum||||gypsum
gyrus|gȳrus|ī|m||a circle, circular course, round, ring||||gyrus
ha!|ha!||||see hahahae||||ha!
habena|habēna|ae|f||a holder, halter, rein, A thong, strap, the lash, the reins, direction, management, government, give the reins to, of the state||||habena
habens|habēns|||adj.|owning, rich, m.||||habens
habeo|habeō|uī|||to have, hold, support, carry, wear, To have, hold, contain, To have, hold, occupy, inhabit, to have, To have, be furnished with, To have, hold, keep, retain, detain, lodged, preserve, station, gives to keep, to have, own, possess, be master of, enjoy, are extant, has my love, is rich, To have, get, receive, obtain, a place, it reaches him, To find oneself, be, feel, be situated, be off, come off, it is well, escape punishment, abides, To make, render, P. perf. pass, act., has brought in and holds, To treat, use, handle, To hold, direct, turn, keep, To hold, pronounce, deliver, utter, make, To hold, convene, conduct, cause to take place, To hold, govern, administer, manage, wield, to hold, take, occupy, to have, have in mind, entertain, cherish, experience, exhibit, be actuated by, To have, have in mind, mean, wish, be able, this was in substance what, P. fut. pass., to have, be bound, To have, have in mind, know, be acquainted with, be informed of, such are, I remember, in animo, to have in mind, purpose, intend, be inclined, To have in mind, hold, think, believe, esteem, regard, look upon, be afraid of, all alike, a matter of conscience, regard as pleasure, To have, have received, have acquired, have made, have incurred, satis, to have enough, be content, be satisfied, To have, be characterized by, exercise, practise, this is characteristic of merit, observed, this was Caesar's way, To have, involve, bring, render, occasion, produce, excite, To hold, keep, occupy, engage, busy, exercise, inspire, vexes, To take, accept, bear, endure, To keep, reserve, conceal, To keep, spend, pass, rem, to have to do, be intimate||||habeo
habilis|habilis|e||adj.|easily handled, manageable, handy, suitable, fit, proper, apt, nimble, swift, expert, apt, fit, ill-matched, fitted||||habilis
habilitas|habilitās|ātis|f||aptitude, ability||||habilitas
habitabilis|habitābilis|e||adj.|fit for an abode, habitable||||habitabilis
habitans|(habitāns, ntis)||m||an inhabitant, gen.||||habitans
habitatio|habitātiō|ōnis|f||a dwelling, habitation, house-rent||||habitatio
habitator|habitātor|ōris|m||a tenant, occupant, inhabitant||||habitator
habito|habitō|āvī, ātus, āre|||to dwell, abide, reside, live, on the high-road, be housed, so splendidly, that the moon is inhabited, To be habitually, stay, remain, dwell, keep, frequent, in public, to abide, linger, dwell upon||||habito
habitudo|habitūdō|inis|f||condition, appearance||||habitudo
habitus|habitus|ūs|m||a condition, state, plight, habit, deportment, appearance, presence, mien, aspect, condition, habit, appearance, quality, Dress, attire, the toga, quality, nature, character, A state of feeling, disposition, moral culture||||habitus2
habitus|habitus|||adj.|disposed, inclined, Well kept, fleshy, corpulent||||habitus1
hac|hāc|||adv.|this way, on this side, here||||hac
hactenus|hāc-tenus|||adv.|as far as this, to this place, so far, thus far||||hactenus
hae|hae, haec|see hic.|||||||hae
Haedi|Haedī|see haedus.|||h||||Haedi
haedinus|haedīnus|||adj.|of a kid||||haedinus
haedulus|haedulus|ī|m||a little kid||||haedulus
haedus|haedus||m||a young goat, kid||||haedus
haered|haerēd-|see hered-.|||)||||haered-
haereo|haereō|haesī, haesūrus, ēre|||to hang, stick, cleave, cling, adhere, hold fast, be fixed, sit fast, remain close, holding, keep his seat, failed to break through, is at a loss, to hold fast, remain attached, be fixed, keep firm, adhere, inhere, hit the mark, fixed in my heart, be present, cleaves, incur, hung back, gaze upon, finds its place, To keep near, keep close, join, attach oneself, follow, pursue closely, To remain fixed, abide, continue, keep at, stick to, is fixed, adhere to his purpose, loiter, lasting, To stick fast, be brought to a stand, be embarrassed, be perplexed, be at a loss, hesitate, be suspended, be retarded, was retarded||||haereo
haeres|haerēs|see heres.|||||||haeres
haeresis|haeresis|is|f||a sect, school of thought||||haeresis
haesitans|haesitāns|ntis||adj.|stammering||||haesitans
haesitantia|haesitantia|ae|f||a stammering||||haesitantia
haesitatio|haesitātiō|ōnis|f||a hesitating, stammering, irresolution||||haesitatio
haesito|haesitō|āvī, ātus, āre|||to stick fast, remain fixed, to be exposed to the same danger, to hesitate, stammer.&mdash;To be at a loss, hesitate, be irresolute, not well versed in||||haesito
hahae!|hahae! or hahahae!||||||||hahae!
haliaeetos|haliaeetos (haly-)|ī|m||an osprey, sea-eagle||||haliaeetos
halitus|hālitus|ūs|m||breath, exhalation, steam, vapor, his last breath, breeze||||halitus
hallec|hallēc|see allēc.|||||||hallec
hallucinor|(hallūcinor)|see ālūc-.|||||||hallucinor
halo|hālō|āvī, ātus, āre|||to breathe, emit vapor, be fragrant||||halo
halucinatio|hālūcinātio, hālūcinor|see ālūc-.|||LY||||halucinatio
hama|hama (ama)|ae|f||a water-bucket, fire bucket||||hama
hamadryas|hamādryas|adis|f||a woodnymph, hamadryad, dryad||||hamadryas
hamatus|hāmātus|||adj.|furnished with a hook, hooked, Shaped like a hook, hooked, crooked||||hamatus
hamus|hāmus|ī|m||a hook||||hamus
Hannibal|Hannibal (Ann-)|alis|||a Carthaginian name||||Hannibal
hara|hara|ae|f||a pen, coop, sty||||hara
harena|harēna (arēna)|ae|f||sand, the gold, slime, golden sands, Sand, sands, a sandy place, sandy desert, waste, The shore, beach, coast, strand, A sanded place, ground marked off for combat, amphitheatre, arena, to the gladiators||||harena
harenaria|harēnāria|ae|f||a sand-pit||||harenaria
harenosus|harēnōsus (arēn-)|||adj.|full of sand, sandy, n., a sandy place||||harenosus
hariolatio|hariolātiō (ar-)|ōnis|f||a soothsaying, prophesying||||hariolatio
hariolor|hariolor (ar-)|ārī, ātus||dep.|to foretell, prophesy, divine, To speak foolishly, talk nonsense, am dreaming||||hariolor
hariolus|hariolus (ar-)|ī|m||a soothsayer, prophet||||hariolus
harmonia|harmonia|ae|f||an agreement of sounds, consonance, concord, harmony||||harmonia
harpago|harpagō|ōnis|m||a hook, grappling-hook, grapple, drag||||harpago
harpe|harpē|ēs|f||a sickle-shaped sword, falchion, cimeter||||harpe
Harpyia|Harpȳia||f||the Harpies, rapacious monsters, half bird and half woman||||Harpyia
harundifer|harundifer (ar-)|fera, ferum||adj.|reed-bearing, crowned with reeds||||harundifer
harundineus|harundineus (ar-)|||adj.|of reeds, reedy, a shepherd's song||||harundineus
harundinosus|harundinōsus (ar-)|||adj.|abounding in reeds||||harundinosus
harundo|harundō (arun-)|inis|f||a reed, cane||||harundo
haruspex|haruspex (ar-)|icis|m||a soothsayer, diviner, inspector of the entrails of victims, A prophet||||haruspex
haruspicinus|haruspicīnus (ar-)|||adj.|relating to soothsaying, of divination, f, divination||||haruspicinus
haruspicium|haruspicium (ar-)|ī|n||inspection of victims, divination||||haruspicium
hasta|hasta|ae|f||a staff, rod, pole, reeds of bamboo, the thyrsus, without a head, A spear, lance, pike, javelin, to hurl, use as a goad, A spear set up as the sign of a public auction, to a public bidding for con tracts, of auctions, A littl spear, lost courage||||hasta
hastatus|hastātus|||adj.|armed with a spear, m, the hastati, spearmen, first line of a Roman army in order of battle, Of the hastati, of the first line, the tenth company, m, captain of a company of hastati, late first centurion||||hastatus
hastile|hastīle|is|n||a spear-shaft, javelin-shaft, A spear, javelin, A piece of wood like a shaft, branch, pole, prop||||hastile
hau|hau|see haud.|||||||hau2
hau|hau (au)||||||||hau1
haud|haud or haut|||adv.|not, not at all, by no means||||haud
hauddum|haud-dum|||adv.|not at all as yet, not yet||||hauddum
haudquaquam|haud-quāquam or haud quāquam||||by no means whatever, not at all||||haudquaquam
haurio|hauriō|hausī, haustus|||to draw up, draw out, draw, draw from the dregs, take the worst.&mdash;To drain, drink up, spill, shed, draws in, To tear up, pluck out, draw out, take, swallow, devour, consume, exhaust, pluck out, scraped up, gathered, draw, engulfs, fetching a deep sigh, to drink in, take eagerly, seize upon, imbibe, exhaust, feast on, enjoy the light, imbibes, had traversed, exhausts, To draw, borrow, take, drink in, derive, be taken to heart, revel in||||haurio
haustus|haustus|ūs|m||a drawing, the right of drawing.&mdash;A drinking, swallowing, drawing in, drink, draught, in small draughts, stream, breath, a handful, to imitate||||haustus2
haustus|haustus||||⋯㊴⋳?Ă耀||||haustus1
haut|haut|see haud.|||pplier||||haut
haveo|(haveō or aveō, &mdash;, &mdash;, ēre)||||to be well, fare well, be happy||||haveo
hebdomas|hebdomas|adis|f||seven, the seventh day||||hebdomas
hebenus|hebenus (ebe-)|ī|f||the ebon tree, Ebony||||hebenus
hebeo|hebeō|&mdash;, &mdash;, ēre|||to be blunt, be dull, to be sluggish, be inactive||||hebeo
hebes|hebes|etis||adj.|with||||hebes
hebesco|hebēscō|&mdash;, &mdash;, ere|||to grow blunt, become dull, lose vigor, faint, regard for character declined||||hebesco
hebeto|hebetō|āvī, ātus, āre|||to make blunt, dull, blunt, dim, deaden, weaken, quench the fiery breath, stupefying||||hebeto
hecatombe|hecatombē|ēs|f||a sacrifice of a hundred oxen, hecatomb||||hecatombe
hedera|hedera (ed-)|ae|f||ivy, ivy-vine, ivyvines||||hedera
hederiger|hederiger (ed-)|gera, gerum||adj.|ivy-bearing||||hederiger
hederosus|hederōsus (ed-)|||adj.|full of ivy||||hederosus
hedychrum|hēdychrum|ī|n||a fragrant oiniment, cosmetic balsam||||hedychrum
hei|hei||||||||hei
heia|hēia (ēia)||||||||heia
Heliades|Hēliades|um|f||daughters of Helios, changed into poplars||||Heliades
helica|helica|ae|f||a whorl||||helica
helleborus|helleborus|see elleborus.|||Ăꐐ⌆ꛐ⌆耀1||||helleborus
helluatio|helluātiō (hēlu-)|ōnis|f||a gormandizing, gluttony||||helluatio
helluo|helluō (hēluō)|ōnis|m||a gormandizer, glutton, squanderer||||helluo
helluor|helluor (hēluor)|ātus, ārī||dep.|to gormandize, devour||||helluor
helops|helops (elops)|opis|m||the swordfish||||helops
heluatio|hēluātiō, hēluō, hēluor|see hellu-.|||||||heluatio
helvella|helvella|ae|f||a small potherb||||helvella
Helvina|Helvīna|ae|f||a surname of Ceres||||Helvina
hem|hem||||||||hem
hemerodromus|hēmerodromus|ī|m||a courier||||hemerodromus
hemicyclium|hēmicyclium|ī|n||a semicircle, semicircular recess, with seats||||hemicyclium
hendecasyllabi|hendecasyllabī|ōrum|m||verses of eleven syllables||||hendecasyllabi
hepteris|heptēris|is|f||a galley with seven banks of oars||||hepteris
hera|(hera)|see era.|||S||||hera
herba|herba|ae|f||an herb, grass, green blades, herbage, turf, a poisonous plant, a blade, young shoots, gathered too soon, Weeds, useless plants||||herba
herbescens|herbēscēns|ntis||adj.|appearing in green blades||||herbescens
herbidus|herbidus|||adj.|full of grass, grassy||||herbidus
herbifer|herbifer|fera, ferum||adj.|producing grass, grassy||||herbifer
herbigradus|herbigradus|||adj.|going in the grass||||herbigradus
herbosus|herbōsus|||adj.|abounding in grass, grassy, with grassy banks, made with herbs||||herbosus
herbula|herbula|ae|f||a little herb||||herbula
hercisco|hercīscō|&mdash;, &mdash;, ere|||to divide an inheritance||||hercisco
hercle|hercle||||by Hercules, assuredly, indeed||||hercle
herctum|herctum|ī|n||an inheritance, patrimony, to demand a partition||||herctum
hercule|hercule||||by Hercules, assuredly, indeed, me||||hercule
Hercules|Herculēs|is|m||a son of Jupiter and Alcmena, and god of strength||||Hercules
Herculeus|Herculeus|||adj.|of Hercules, Herculean||||Herculeus
here|here|||adv.|yesterday||||here
hereditarius|hērēditārius|||adj.|of an inheritance, inherited, hereditary||||hereditarius
hereditas|hērēditās|ātis|f||heirship, inheritance, An inheritance, an inheritance, descent||||hereditas
heredium|hērēdium|ī|n||an hereditary estate||||heredium
heres|hērēs|ēdis|m||an heir, heiress, next heir, A successor, aftergrowth, an heir, successor||||heres
heri|herī|||adv.|yesterday, Lately, a short time ago||||heri
herilis|(herīlis)|see erilis.|||S||||herilis
heroicus|hērōicus|||adj.|of heroes, heroic, mythical||||heroicus
heroine|hēroīnē|ae|f||a demi-goddess, heroine||||heroine
herois|hērōis|idis|f||a demi-goddess, heroine||||herois
heros|hērōs|ōis|m||A hero, illustrious man||||heros
herous|hērōus|||adj.|of a hero, heroic||||herous
herus|(herus)|see erus.|||||||herus
Hesperia|Hesperia|ae|f||the land of the west, Italy, Spain||||Hesperia
Hesperis|Hesperis|idis|f||of evening, of the west, western, as||||Hesperis
Hesperius|Hesperius|||adj.|of Hesperus, of the west, western||||Hesperius
Hesperus|Hesperus or -os|ī|m||oic||||Hesperus
hesternus|hesternus|||adj.|of yesterday, yesterday's, drunk yesterday, worshipped yesterday||||hesternus
hetaericos|hetaericos|ē, on|f||of comrades||||hetaericos
heu!|heu!||||E||||heu!
heus!|heus!||||||||heus!
hexameter|hexameter|trī||adj.|of six feet, hexameter||||hexameter
hexapylon|hexapylon|ī|n||a gate of Syracuse with six passages||||hexapylon
hexeris|hexēris|is|f||a galley with six banks of oars||||hexeris
hiaspis|hiaspis|see iaspis.|||oic||||hiaspis
hiatus|hiātus|ūs|m||an opening, aperture, cleft, open mouths, basin, opening, An eager desire, longing, a hiatus||||hiatus
