patrius2|patrius|patrius|||adj.| , of a native country, of home, native, a national song |||
patro|patro|patrō| āvī, ātus, āre|||to bring to pass, execute, perform, achieve, accomplish, bring about, effect, finish, conclude |||
patrocinium|patrocinium|patrōcinium| ī|n|| , protection, advocacy, defence, patronage, a defence, pleading |||
patrocinor|patrocinor|patrōcinor| ātus, ārī||dep.| , to be a patron, afford protection, defend, support |||
patrona|patrona|patrōna| ae|f|| , a protectress, patroness |||
patronus|patronus|patrōnus| ī|m|| , a protector, defender, patron, The former master, A defender, advocate, pleader |||
patruelis|patruelis|patruēlis| e||adj.| , of a father's brother, child of a father's brother, by blood my cousin, my brother in affection.&mdash; Of a cousin, of cousins, of Danaus, the arms of Achilles |||
patruus1|patruus|patruus| ī|m|| , a father's brother, paternal uncle, A censor, reprover |||
patruus2|patruus|patruus|||adj.| , of a father's brother, of an uncle, an uncle's |||
patulus|patulus|patulus|||adj.| , spread out, standing open, open, wide, the open highway, Spread out, spreading, extended, broad, wide, open to all, common, the beaten round |||
paucitas|paucitas|paucitās| ātis|f|| , a small number, fewness, scarcity, paucity |||
pauculus|pauculus|(pauculus)|||adj. | , very few, very little |||
paucus|paucus|paucus|||adj.| , few, little, a few days ago, m, few, a few, The few, select few, in or inter,, especially, eminently, extraordinarily, n, a few things, little, a few words, briefly |||
paulatim|paulatim|paulātim|||adv.| , by little and little, by degrees, gradually, a few at a time |||
paulisper|paulisper|paulisper|||adv.| , for a little while, for a short time |||
paulo|paulo|paulō|||adv.| , by a little, a little, somewhat, just after, a little, somewhat |||
paululo|paululo|paululō|||adv.| , by a little, a little, somewhat, at a trifling price |||
paululum|paululum|paululum|||adv.| , a little, a very little, somewhat |||
paululus|paululus|paululus|||adj. | , very little, very small, n., a little bit, trifle |||
paulum|paulum|paulum|||adv.| , a little, somewhat, a little way, a little before |||
paulus|paulus|paulus|||adj.| , little, small, n., a little, trifle, allotted a small part of his defence, in a little while |||
pauper|pauper|pauper| peris||adj.| , poor, not wealthy, of small means, m., a poor man, poor, scanty, inconsiderable, small, meagre |||
pauperculus|pauperculus|pauperculus|||adj. | , poor, poor little |||
pauperies|pauperies|pauperiēs| &mdash;||| , poverty, limited means |||
paupero|paupero|pauperō| &mdash;, &mdash;, āre ||| , to impoverish, rob, deprive |||
paupertas|paupertas|paupertās| ātis|f|| , poverty, small means, moderate circumstances, Need, want, indigence |||
pausia|pausia|pausia| ae|f||a superior kind of olive |||
pauxillulus|pauxillulus|pauxillulus|||adj. | , very little, n., a little bit, trifling remnant |||
pavefactus|pavefactus|pavefactus|||adj.| , in terror, dismayed, alarmed |||
paveo|paveo|paveō| pāvī, &mdash;, ēre ||| , to be struck with fear, be in terror, tremble, quake with fear, be afraid, be terrified, seized with astonishment, express their fears, shudder |||
pavesco|pavesco|pavēscō| &mdash;, &mdash;, ere||| , to begin to fear, be alarmed |||
pavide|pavide|pavidē|||adv.| , with fear, fearfully, timorously |||
pavidus|pavidus|pavidus|||adj.| , trembling, quaking, fearful, timid, timorous, shy, startled out of her sleep, in terror lest, Neut, timorously, Making timorous |||
pavimentatus|pavimentatus|pavīmentātus|||adj.| , furnished with a pavement, paved |||
pavimentum|pavimentum|pavīmentum| ī|n|| , a level surface beaten firm, hard floor, pavement |||
pavio|pavio|paviō| &mdash;, &mdash;, īre ||| , to beat, strike |||
pavito|pavito|pavitō| &mdash;, &mdash;, āre||| , to tremble, quake, be fearful, To have a chill |||
pavo|pavo|pāvō| ōnis|m||a peacock |||
pavor|pavor|pavor| ōris|m|| , a trembling, quaking, shaking, terror, anxiety, fear, dread, alarm, panic, trembling expectation, the god of fear |||
pax|pax|pāx| pācis|f|| , a compact, agreement, treaty, peace, treaty of peace, reconciliation, :, the goddess of peace, Peace, Concord, tranquillity, peace, harmony, both in war and in peace, the blessings of peace, grace, favor, pardon, assistance, possess. pron, by the good leave, by permission, with all respect to, without offence to you, peace! silence! enough!, Dominion, empire, peace, tranquillity, sleep, peace, rest, quiet, is tranquil |||
peccans|peccans|peccāns| ntis||adj.| , sinful, full of sin, n, offenders, sinners |||
peccatum|peccatum|peccātum| ī|n|| , a fault, error, mistake, transgression, sin, blunders |||
peccatus|peccatus|peccātus| ūs|m|| , a failing, fault, trespass |||
pecco|pecco|peccō| āvī |||to miss, mistake, do amiss, transgress, commit a fault, offend, sin |||
pecorosus|pecorosus|pecorōsus|||adj.| , rich in cattle |||
pecten|pecten|pecten| inis|m|| , a comb, interlocked, The reed, sley, A comb, card, heckle, A rake, An instrument for striking the strings of the lyre, in distiches, A kind of shell-fish, scallop |||
pecto|pecto|pectō| pēxī, pexus, ere ||| , to comb |||
pectus|pectus|pectus| oris|n|| , a breast, breast-bone, tightlaced, The stomach, The breast, heart, feelings, disposition, tender-heartedness, conscience, The soul, spirit, mind, understanding, the mind's eye, who inspired her, A character, heart, person |||
pecu|pecu|(pecu)||n|| , cattle, large cattle, nom, the pastures |||
pecuarius|pecuarius|pecuārius|||adj.| , of cattle, cattleraising, m., a cattle-breeder, grazier, farmers of public pastures, n. plur., herds of cattle, f, cattlebreeding |||
peculator|peculator|pecūlātor| ōris|m|| , an embezzler, peculator |||
peculatus|peculatus|pecūlātus| ūs|m|| , an embezzlement, peculation |||
peculiaris|peculiaris|pecūliāris| e||adj.| , of private property, one's own, proper, special, peculiar, Extraordinary, special |||
peculium|peculium|pecūlium| ī|n|| , property, anxiety for gain, Private property, separate estate, fees |||
pecunia|pecunia|pecūnia| ae|f|| , property, riches, wealth, accumulate, Money, a specified sum, of embezzlement, supplies all defects |||
pecuniarius|pecuniarius|pecūniārius|||adj.| , of money, pecuniary, in a money matter, in money |||
pecuniosus|pecuniosus|pecūniōsus|||adj.| , moneyed, rich, wealthy |||
pecus1|pecus|pecus| pecoris|n|| , cattle, a stud, the bristly herd, Pan, the drones, a flock, An animal, head of cattle, cattle |||
pecus2|pecus|pecus| udis |f|| , a head of cattle, beast, brute, animal, one of a herd, land animals, domestic animals.&mdash;A sheep, the Ram, a beast, brute |||
pedalis|pedalis|pedālis| e||adj.| , of the size of a foot, a foot in diameter |||
pedarius|pedarius|pedārius|||adj.| , of the foot, at the foot, senators of no eminence, who voted as followers of others, m |||
pedes|pedes|pedes| itis|m|| , a foot-traveller, walker, on foot, A foot-soldier, infantry, collect., foot-soldiers, infantry, of horse and foot, the whole people |||
pedester|pedester|pedester| tris, tre||adj.| , on foot, pedestrian, infantry, of a foot-soldier, On land, by land, the roads by land, not elevated, not versified, in prose, Plain, common, prosaic |||
pedetemptim|pedetemptim|pedetemptim (-tentim)|||adv.| , step by step, slowly, by degrees, gradually, cautiously |||
pedica|pedica|pedica| ae|f|| , a fetter, springe, snare |||
pedisequa|pedisequa|pedisequa| ae|f|| , a female attendant, waiting-woman, handmaid |||
pedisequus|pedisequus|pedisequus| ī|m|| , a follower on foot, footman, servant, page, lackey |||
peditatus|peditatus|peditātus| ūs|m|| , foot-soldiers, foot, infantry |||
pedo|pedo|pēdō| pepēdī, pēditus, ere|||to break wind |||
pedor|pedor|(pēdor)| see paedor. ||||||
pedum|pedum|pedum| ī|n|| , a shepherd's crook, sheephook |||
Pegasus|Pegasus|Pēgasus (-os)| ī|m||in fable, a winged horse of the Muses, afterwards a constellation, |||
pegma|pegma|pēgma| atis|n||a fixture of boards, bookcase, book-shelf |||
peiero|peiero|pēierō, perierō, or periūrō| āvī, ātus, āre ||| , to swear falsely, perjure oneself, a false &lt;*&gt;ath, offended by perjury |||
peior|peior|pēior| us||adj. ||||
peius1|peius|pēius| and ||||||
peius2|peius|pēius|||adv. ||||
pelagius|pelagius|pelagius|||adj.|of the sea |||
pelagus|pelagus|pelagus| ī|n||the sea |||
pelamys|pelamys|pēlamys| ydis|f||a young tunnyfish |||
Pelasgi|Pelasgi|Pelasgī| ōrum|m||the Pelasgians, oldest settlers of Greece, The Greeks |||
pelex|pelex|pēlex| see paelex. |||l|||
pelicatus|pelicatus|pēlicātus (paeli-)| ūs|m||the relation of a mistress, concubinage |||
pellax|pellax|pellāx| ācis||adj.| , seductive, deceitful |||
pellectio|pellectio|pellēctiō| ōnis|f|| , a perusal |||
pellego|pellego|pellegō| see perlego. |||d|||
pellicatus|pellicatus|(pellicātus)| see pelicatus. |||湡彤桓牯彴㠱㤷機⹶摩xna|||
pellicio|pellicio|pelliciō or perliciō| lexī, lectus, ere ||| , to allure, entice, inveigle, decoy, coax, wheedle, won over |||
pellicula|pellicula|pellicula| ae|f|| , a small skin, little hide, the golden fleece, to coddle oneself |||
pellis|pellis|pellis| is|f|||||
pellitus|pellitus|pellītus|||adj.| , covered with skins, clad in skins, of very fine wool, from Sardinia |||
pello|pello|pellō| pepulī, pulsus, ere ||| , to beat, strike, knock, push, drive, hurl, impel, propel, To drive out, drive away, thrust out, expel, banish, repel, drive back, discomfit, rout, banished, shamefully wounded in flight, To rout, put to flight, discomfit, To strike, set in motion, impel, struck, played, to strike, touch, move, affect, impress, To drive out, drive away, banish, expel, what has become of your love for me? |||
pelluceo|pelluceo|pellūceō, pellūcidus| see perluc-. |||M SARDINIA|||
peloris|peloris|pelōris| idis|f||a large shell-fish, the giant mussel |||
pelta|pelta|pelta| ae|f||a light shield, shaped like a half-moon, pelt, Thracian shield |||
peltastae|peltastae|peltastae| arum|m||soldiers armed with the pelt, peltasts |||
peltatus|peltatus|peltātus|||adj.| , armed with the pelt |||
pelvis|pelvis|pelvis| is|f|| , a basin, laver |||
penarius|penarius|penārius|||adj.| , for provisions |||
Penates|Penates|Penātēs| ium|m|| , the Penates, guardian gods of the family, household gods, A dwelling, home, hearth, the hearth, cells |||
penatiger|penatiger|penātiger| era, erum||adj.| , carrying the household gods |||
pendeo|pendeo|pendeō| pependī, &mdash;, ēre ||| , to hang, hang down, be suspended, hang becomingly, shall be strung up and flogged, be exposed for sale, are held by a frail tenure, To hang in the air, be suspended, float, hover, overhang, overhangs, To hang about, loiter, tarry, linger, To hang down, be flabby, be flaccid, be weak, have no strength, to hang, rest, depend, be dependent, devoted to you, to hang, give close attention, be absorbed, gaze fixedly, To be suspended, be interrupted, To be in suspense, be uncertain, hesitate, be irresolute, be perplexed, was in doubt |||
pendo|pendo|pendō| pependī, pēnsus, ere ||| , to suspend, weigh, weigh out, To weigh out in payment, pay, pay out, to pay, suffer, undergo, To weigh, ponder, consider, deliberate upon, decide, To value, esteem, regard, esteem lightly, care nothing for, to weigh, be heavy |||
pendulus|pendulus|pendulus|||adj.| , hanging, hanging down, pendent, doubtful, uncertain, hesitating |||
pene|pene|(pēne)| see paene. |||STS|||
penes|penes|penes|||| , with, at the house of, pers., with, in the possession of, in the power of, belonging to, resting with, yours, master of yourself? |||
penetrabilis|penetrabilis|penetrābilis| e||adj.| , penetrable, vulnerable, Piercing, penetrating |||
penetralis|penetralis|penetrālis| e||adj.| , piercing, penetrating, inward, inner, internal, interior, innermost, n., an inner part, interior, inside space, inner room, inner chambers, the poet's sanctum |||
penetro|penetro|penetrō| āvī, ātus, āre ||| , to enter, penetrate, betake oneself, thus far, press into, to pierce, sink, enter, penetrate, impressed |||
penicillus|penicillus|pēnicillus| ī|m|| , a painter's brush, hair-pencil, style |||
peniculus|peniculus|pēniculus| ī|m|| , a sponge |||
peninsula|peninsula|pēnīnsula| see paeninsula. ||||||
penis|penis|pēnis| is|m||a tail (old), The penis, Lust, wantonness, dissipation |||
penite|penite|penitē|||adv.| , profoundly |||
penitus|penitus|penitus|||adv.| , inwardly, deeply, far within, into the inmost part, deeply, far within, from the depths, so deeply rooted, in the very heart, Through and through, thoroughly, completely, wholly, profoundly, entirely, utterly, heartily |||
penna|penna|penna| ae|f|| , a feather, plume, a wing, A feather, with a happy omen from the flight of birds, collect., the wings |||
pennatus|pennatus|pennātus|||adj.| , furnished with wings, winged |||
penniger|penniger|(penniger, pennipēs)| see pinni-. |||SITATING|||
Penninus|Penninus|Penninus (Penī-)| see Poenīnus. |||gs, winged |||
pennula|pennula|pennula| see pinnula. |||d|||
pensilis|pensilis|pēnsilis| e||adj.| , hanging, pendent, pensile, cushions of down, hung up to &lt;*&gt;, on arches |||
pensio|pensio|pēnsiō| ōnis|f|| , a paying, payment, instalment, Rent, rental |||
pensito|pensito|pēnsitō| āvī, &mdash;, āre||| , to weigh out, pay, are taxable, to weigh, ponder, consider, after often considering |||
penso|penso|pēnsō| āvī, ātus, āre||| , to weigh, weigh out, judged by the same standard, To counterbalance, contrast, compare, To compensate, recompense, requite, To pay, atone for, To weigh, ponder, examine, consider |||
