Pontinum|le pays Pontin (région marécageuse de la Campanie); les Marais Pontins.
Posidium|c. Posideum
postdelictum|délit postérieur, récidive
potulentum|qui a beaucoup bu, ivre
praecordium|diaphragme
praeloquium|préambule, exorde
praepudium|v. praeputium
procomium|toupet [de cheval]
propempticum|adieu [en vers], discours d'adieu
prosaeproseptum|domaine, enclos
proscissum|sillon du premier labour
proseptum|domaine, enclos
prosicium|c. prosecta.
prosnesium|amarre
proventum|succès [bon ou mauvais]
psalmisonum|chant des psaumes
pseudophorum|c. pseudoforum.
psychotrophum|c. betonica
Ptolemaeeum|sépulture des Ptolémées
pulejatum2|vin de pouliot
pulejum2|pouliot [plante aromatique, du genre des menthes] / [fig.] odeur agréable, douceur
Pyropum|ville des Parthes
quadrisextium|pour quadrupex sextarius
quadruvium|- 1 - carrefour. - 2 - quadrivium (réunion des quatre sciences mathématiques : arithmétique, musique, géométrie et astronomie).
quassabulum|c. pulsabulum
Quosenum|fleuve de Mauritanie
Rateoneum|ville de la Dalmatie
Rauranum|ville des Pictaves
Reatinum|fleuve et port d'Italie
recautum|quittance, décharge
recubatorium|escabeau
Reginum|ville de Vindélicie
Regulbium|ville de Bretagne
Regulvium|ville de Bretagne
relicum|reste, restant / subj. il reste que, il reste à / [en part., au pl.] ce qui reste à payer, reliquat, arrérages
reliquatum|reliquat de compte
remoramentum|retard, empêchement, obstacle, entrave.
replementum|accomplissement
repositum|réserve, épargnes.
responsorium|verset
restitutorium|jugement en restitution
rhodomelum|miel rosat
roboretum|chênaie, lieu planté de chênes
Rohosterium|lat. tardif Rohostérium (auj. Rorthais, bourgade rattachée à Mauléon, dans les Deux-Sèvres).
Romechium|ville maritime de la Grande Grèce
Romethium|Ov. Rométhium (ville maritime de la Grande Grèce).
Romulianum|lieu dans la Dacie, ainsi nommé de Romula 1
Rosologiacum|ville de la Galatie
Rosulanum|c. Rosea 2
rotabulum|v. rutabulum.
sagapenum|sorte de gomme résine [suc de la férule]
salivarium|mors de la bride du cheval
salmentum|c. salsamentum
Salodurum|ville d'Helvétie [auj Soleure]
Salomacum|ville d'Aquitaine
Sammonium|promontoire de Crète
scamnarium|droit de banc, c.-à-d. droit d'entrée à acquitter par les membres nouvellement admis dans un collegium de tibicines et de cornicines militaires
scaphiolum|dim. de scaphium
scenarium|Inscr. lieu de la scène, scène.
scissum|fente.
scordiscum|cuir cru
scordium|c. scordion, v. scordilon.
scutarium|rang de scutaire
Scyllaeum|ville et promontoire de la Calabrie, près de Scylla / ville et promontoire de l'Argolide
Scylletium|c. Scylaceum
Sebatum|ville de Rhétie
Sedelaucum|ville de la Gaule Lyonnaise [auj. Saulieu]
Segontium|ville de Bretagne [auj. Carnarvon]
Segusium|c. Segusio
selinum|renoncule
selinusium|espèce de blé
Sellium|ville de Lusitanie
sementum|c. sementis
semicipium|demi-tête
semijejunium|demi-jeûne
sepioticum|encre
septicium|enclos, enceinte.
Serviodurum|ville de Vindélicie
servitiolum|dimin. de servitium
Sesanium|Sésanium (ville d'Ethiopie).
Sestinum|ville d'Ombrie [auj. Sestino]
Siarum|ville de la Bétique
Sidiloucum|ville de la Gaule Lyonnaise [auj. Saulieu]
silpium|silphium [= laserpitium], férule qui produit le laser
Singidunum|ville de la Mésie supérieure
Sipuntum|ville d'Apulie
sirpicium|extrait du laser
sium|berle [plante]
Slemnium|ville de Cappadoce
smaragdinum|sorte d'emplâtre [vert]
smyrnium|Plin. smyrnium ou maceron (plante ombellifère).
Solcinium|ville de Germanie [auj. Schwetzingen]
sophum|langage élevé
sparsorium|arrosoir.
spiritum|v. spiritus
spongarium|sorte de collyre
stabularium|Col. étable, écurie.
stomatium|c. oscillum
Stratoburgum|c. Argentoratum
stratorium|lit de repos
Strobilum|promontoire du golfe Arabique
stultiloquentium|langage stupide.
succarum|substance médicale inconnue (al. saccharon)
Suessatium|ville d'Hispanie
suppositorium|suppositoire [t. de méd.] / plateau pour des gobelets
Surrentium|promontoire de la Mauritanie Césarienne
Sycaminum|ville de Phénicie
talitum|chiquenaude
tamaricium|tamaris [plante]
tamaricum|tamaris [plante]
Tarvisum|ville de Vénétie (Trévise)
taurinicium|chasse au taureau dans le cirque
Tavium|ville principale des Trocmes en Galatie
Taygetum|c. Taygetus.
technopaegnium|jeu d'art [titre d'un poème d'Ausone]
Teium|ville de la Mysie
tempulum|v. templum
Terruessedum|ville de Rhétie
tersorium|linge ou éponge à essuyer
Tessuinum|ville d'Italie
tetartaeum|le nombre quatre
tetragonium|v. tetragonum
tetrastylum|tétrastyle, galerie à quatre colonnes ou quatre rangs de colonnes
tettigonium|petite cigale
Teudurum|Teudurum (village de la Germanie inférieure).
Teutoburgium|ville de la Pannonie inférieure [Teuteberg]
Teutoburgum|ville de la Pannonie inférieure [Teuteberg]
thalictruum|Plin. rue des prés (plante).
theatridium|Varr. petit théâtre.
Themiscyrium|ville de Cappadoce, capitale des Amazones
thesaurum|c. thesaurus
Thryum|ville de Messénie
thymiaterium|brûle-parfums, cassolette
Tiliaventum|fleuve de de la Vénétie
Timachum|nom de deux villes de Mésie
Timacum|nom de deux villes de Mésie
Timporum|ville de la Thrace
Tincontium|ville des Bituriges
tintinnabellum|c. tintinnabulum
tinum|c. tina
tisanarium|- 1 - tisane d'orge. - 2 - tisane.
Tisidium|ville d'Afrique près de Tunis
tittibilicium|chose sans valeur, un rien
Titurtium|ville de la Gaule [Tournus]
Tium|ville maritime de la Bithynie
Tolbiacum|Tolbiac [ville de la Belgique]
Tolenum|rivière du Latium
Tolpiacum|Tolbiac [ville de la Belgique]
tragantum|v. tragacanthum
tragematium|dim. de tragemata
Transacincum|ville de la Pannonie inférieure
Trebium|ville du Latium
Tribulium|ville de Dalmatie
Tricornium|ville de Mésie
Trifanum|ville du Latium
trifurcum|triple pointe
Trigisanum|ville de la Norique
Trigundum|ville d'Hispanie
Trimanium|ville de la Mésie inférieure
Trinentium|village un peu au-dessus de Lyon
Triobrum|rivière des Arvernes
triscurium|triples bouffonneries, farces
Troilium|ville d'Étrurie
Tuficum|ville du Picénum
Tullum|[Toul]
tumulum|c. tumulus
Tunnum|ville de la Bretagne
Turocaelum|ville d'Ombrie, la même que Vettiolum
Tusdritanum|ville d'Afrique
Tyndareum|c. Tyndaris 2 :
typographum|signe, indice
unctrinum|c. unctorium
Unditanum|ville de la Bétique
Uranium|ville de Carie
uropygium|croupion [al. orthopygium]
Ussubium|ville d'Aquitaine [auj. Urs] / divinité de cette ville
Utum|ville de Mésie
Valetium|ville de Calabrie
Vapincum|ville de la Narbonnaise [auj. Gap]
Varecum|fleuve de Paphlagonie
Vegium|ville de Liburnie
Veientanum|propriété de Véies / vin de Véies [médiocre]
Velatudorum|ville de la Séquanie
Vellaudunum|Vellaudunum (= Beaune, ville des Sénonais).
Vepitenum|ville de Rhétie
verbiloquium|discours
Verbinum|ville de la Belgique [auj. Vervins]
Vernemetum|ville de la Bretagne
Vetusanum|ville de Pannonie
Vibiscum|ville sur le lac Léman [auj. Vevey]
Viminacium|ville de la Mésie supérieure / ville de la Tarraconnaise
Viminatium|ville de la Mésie supérieure / ville de la Tarraconnaise
vinacium|pépin [du raisin] / marc des raisins
Vindalium|ville de la Narbonnaise
violaceum|couleur violette
Vipitenum|ville de Rhétie
Virdunum|Verdun (ville de la Meuse).
Vironum|ville de Belgique [capitale des Veruni ?]
Viroviacum|ville de la Belgique [auj. Vervich]
Vosgium|ville de la Lyonnaise, chez les Osismiens
xylocinnamonium|Plin. cannelier (arbre).
Zelagium|promontoire de l'Eubée
zeziparum|sorte de fruit inconnu
Apiarium|ville de la Tarraconnaise
Argentarium2|ville de Gaule
ceratium|caroubier
chelidonium|collyre fait avec le suc de la chélidoine
Chelidonium2|cap de la Lycie
Elegium|lieu de la Norique
elegium2|distique / élégie
Melanthium2|fleuve du Pont
Oleastrum2|ville de la Bétique
oreum2|miel de saison
Punicum|ville de l'Étrurie
Quadratum2|ville de Pannonie ; v. de Liburnie
Spelaeum2|lieu près de Pella
Subsicivum2|ville de Campanie [auj. Giojosa]
Symbolum|port de la Sarmatie d'Europe
Syrium|fleuve de Bithynie
Album|ville de Ligurie
algidum2|froid, fraîcheur.
amarum2|amertume.
Gypsum2|île de la Haute-Égypte
Meum3|ville sur le Nil
Regnum2|ville de Bretagne
Stabulum2|ville de Mysie
Tecum2|fleuve de la Narbonnaise
Summuranum|ville de Campanie
Submontorium|ville de Vindélicie
decimum2|le décuple
dextratum|côté droit
dierectum| = mala crux
indignativum|la faculté de se fâcher
paganicum|paganicus
rubellum|vin clairet, vin rosé
sescuplum|une fois et demie
Rhizus|Rhizonte [ville de Thessalie, dans la Magnésie]
Marathus3|Marathonte [ville de Syrie]
Sidus2|Sidonte [Attique]
Aaroneus|d'Aaron
Abelicus|d'Abel
Abellinus|d'Abellinum
abfuturus|part. fut. de absum.
ablactatus|part. de ablacto.
abnodatus|part. de abnodo.
Abramius|relatif à Abraham
acerbatus|part. passé de acerbo.
acerrimus|superl. de acer.
Acestaeus|de Ségeste
Acillitanus|d'Acilla
Acragantinus|d'Acragas [Agrigente]
acrobaticus|qui sert à monter.
Acroceraunius|acrocéraunien ; [mét.] dangereux
acronyctus|qui se lève à l'approche de la nuit.
acutiangulus|qui a des angles aigus.
adaeratus|part. de adaero.
adaggeratus|part. de adaggero.
adalligatus|part. de adalligo.
addendus|adj. verb. de addo.
adfiliatus|adopté.
adflictatus|part. passé de adflicto.
adfractus|part. passé de adfringo -- brisé contre.
adfricatus|part. passé de affrico; frotté contre.
adjuvatus|part. de adjuvo
adoptarius|né d'un fils adoptif.
adstitutus|part. passé de adstituo.
Aeeteus|éétien, d'Éétès
Aefulanus|d'aefula
aegrotativus|qui provoque une maladie.
aegroticus|maladif
Aelaniticus|élanitique
Aeneanicus|descendant d'Énée
Aenius|d'Enius (ville de Thrace).
Aeschyleus|eschyléen / rhéteur de Gnide, contemporain de Cicéron
Aesepius|de l'Ésèpe
aestuatus|part. passé de aestuo; agité, ballotté.
Afrarius|d'Afrique
Aganippicus|de l'Aganippe
Agdestius|d'Agdestis,
Aggaritanus|d'Aggar
agitativus|en action
Agrippinianus|d'Agrippina
Agyllinus|d'Agylla
Alalcomenaeus|d'Alalcomène
Alcibiadius|d'Alcibiade / Lacédémonien qui prit part à la guerre contre Rome
Alcmanicus|d'Alcman
Alcmanius|d'Alcman
Alexandrianus|d'Alexandre Sévère
alieuticus|v. halieuticus.
alloeoticus|qui a la vertu de changer (qqch).
ambegnus|v. ambiegnus
ambiguosus|incertain, indécis
ambimanus|qui a deux mains
amblygonius|qui a un angle obtus
ambroseus|d'ambroisie / suave comme l'ambroisie / parfumé d'ambroisie / digne des dieux
Amineus|d'Aminéa [canton de la Campanie, renommé par ses vins]
Aminneus|d'Aminée (dans le Picénum).
amylatus|part. de amylo.
Anactorius|d'Anactorium
Anaiticus|d'Anaitis
anathematizatus|part. de anathematizo.
Anaxagoreus|d'Anaxagore
Anchialitanus|d'Anchiale
anctus|v. ango
Andicus|d'Andes
Andus|des Andécaves
Angulanus|d'Angulum
anquisitus|part. passé de anquiro.
antelongus|comp. antelongior, en parlant d'un nombre qui est le produit de deux facteurs dont le premier est le plus grand, ex.
antemissus|part. de antemitto.
Antinoeus|d'Antinoüs
antispasticus|composé d'antispastes
aparthenus|qui n'est point chaste
Aphareius|d'Apharée / un centaure
apiaceus|fait d'ache.
Apidaneus|Arcadien
apocrusticus|propre à chasser, à faire évacuer [remède]
apophoreticus|offert au départ
appiosus|atteint d'un étourdissement
Appuleianus|d'Apuléius.
Arabianus|d'Arabie
Arachnaeus|imité d'Arachné
Arachneus|imité d'Arachné
Araricus|de l'Arar
Arausicus|d'Arausio
Araxeus|de l'Araxe / fleuve de Perse
Archimedius|d'Archimède
Aremoricanus|[décad.]
arguturus|v. arguo.
Ariananus|d'Arius
Aristophanius|grammairien de Byzance
Aristoteleus|d'Aristote
Aristotelicus|un invité de Cicéron
arrhythmatus|dépourvu de rythme, dépourvu d'harmonie.
Arsinoiticus|d'Arsinoé
Articuleianus|d'Articuléius Pétus, consul
Arubianus|d'Arubium
Aruccitanus|d'Arucci
arythmatus|dépourvu de rythme, dépourvu d'harmonie.
asbestinus|incombustible.
Asclepiadicus|d'Asclépiade
Aseus|d'Aséa [ville d'Arcadie]
Asiacus|d'Asie
assatus|part. de asso.
Assotanus|d'Asso [Tarraconnaise]
Assuritanus|d'Assuras
Astigitanus|d'Astigi
astilucus|qui brille comme un astre
Astramiticus|des Astramites
Atalanteus|d'Atalante
Aticus|d'Athamas
attemperatus|part. passé de attempero; ajusté.
attextus|part. passé de attexo; ajouté en tissant, entrelacé, attaché à.
Attilanus|d'Attila
Aturricus|de l'Adour
aureosus|c. aurosus
Auscius|des Ausci
Ausonianus|d'Ausone
Autronianus|d'Autronius
avectus|part. passé de aveho; emmené, transporté, parti.
avocatus|part. passé de avoco; distrait, détourné, occupé ailleurs.
Axatitanus|d'Axatis
Azotius|d'Azote
babecalus|sot, imbécile
Babulonicus|c. Babylonicus
Bagaudicus|des Bagaudes
Baiocassinus|Baïocasse
Barinus|de Barium
Baulanus|de Baules
Beorritanus|de Béorris
Bergusitanus|de Bergusia
Beroeanus|de Bérée.
Bethleemiticus|de Bethléem
Bethleus|de Bethléem.
bipertitus|part. de bipartio
bisacutus|à double tranchant.
blandiosus|affable, plein d'attention
blattinus|§ 2), couleur de pourpre
Blaudenus|de Blaudus [ville de Phrygie]
Boicus|des Boïens
bombycius|qui convient à faire des flûtes.
bonificus|qui fait le bien
Bosphoreus|du Bosphore
Bosphoricus|du Bosphore
Bosphorius|du Bosphore
botrosus|qui est en forme de grappe
Bracaraugustanus|de Bracara
Brinnianus|de Brinnius
Brittannus|c. Britannus
Brixellanus|de Brixelle
bronchus|celui dont la bouche avance / proéminent
brumosus|d'hiver
Bucanus|de Buca
Butuntinus|de Butonle
butus|part. de l'inus. buo), c. imbutus
Byblius|de Byblos
Cabardiacus|d'une ville ou d'un canton de la Gaule Cisalpine
cacuminatus|terminé en pointe.
caementatus|assemblé avec du mortier
Caenicus|des Caeni / c. Caeni
Caesaraugustanus|de Césaraugusta
Caesareanus|c. Caesarianus
Caiatinus|de Caiatia
Cainianus|qui adore Caïn
Cainus|qui adore Caïn
Caiphaeus|de Caïphe
Calchedonius|de Chalcédoine
Calliopicus|de Calliope.
calycularius|pourvu de calicules.
Calydoneus|le héros calydonien [Méléagre]
camararius|qui forme le berceau
Camarinus|marais près de Camarina
Camillanus|de Camille [pas le dictateur]
Camillianus|de Camille (le dictateur).
candefactus|part. passé de candefacio. - 1 - blanchi. - 2 - chauffé à blanc.
Canopius|de Canope, canopique
Capaneius|de Capanée
Capharnaeus|de Capharnaüm
capreolinus|de jeune chevreuil
captatus|part. passé de capto. - 1 - qu'on cherche à prendre, recherché, épié. - 2 - qu'on cherche à surprendre, à séduire.
capticius|trompeur
captivatus|part. passé de captivo; pris, conquis.
Carbonianus|de Carbon
cariceus|c. cariosus,
Carmanicus|Carmanique, surnom de Maximien [vainqueur des Carmanes]
carminatus|part. de carmino 1 et 2.
carnisumus|carnivore
Carnuntinus|de Carnuntum
carrucharius|de carrosse
Carthaeus|de Carthaea
Carventanus|de Carventum (ville du Latium).
Cascellianus|de Cascellius
castuosus|c. castus.
Caunius|de Caunus
cavendus|adj. verb. de caveo; qu'il faut éviter.
Cedianus|de Cédia [ville de Campanie]
cedratus|frotté d'huile de cèdre.
Cenchreaeus|de Cenchrae
centurionicus|de centurion
cernitus|passé au crible
cernuatus|part. de cernuo
Cessaeus|des Ibériens d'Asie
Chalastraeus|de Chalastra
Chalastricus|de Chalastra
Chananaeus|de Chanaan
Chorasmius|des Chorasmiens
chrysovellus|à la toison d'or
Chullutanus|de Chullu
cicatricatus|part. p. de cicatrico.
Cilbianus|des Cilbiani
cinnamius|de cannelle.
circumclausus|part. de circumclaudo, -cludo.
circumclusus|part. de circumclaudo, -cludo.
circumeundus|de circumeo.
circumgelatus|part. de circumgelo.
circumnexus|part. de circumnecto
circumpurpuratus|tout entouré de pourpre
circumputatus|mesuré autour
circumraptus|(Lebaigue P. 209) traîné tout autour.
circumstipatus|part. de circumstipo.
circumstrictus|part. de circumstringo.
circumtectus|part. de circumtego.
circumvestitus|part. de circumvestio.
circumvinctus|part. de circumvincio.
Cisalpicus|cisalpin, qui est en deçà des Alpes
claudosus|inégal
Cleopatricus|de Cléopâtre
Cluentianus|de Cluentius
coactivus|forcé
coadunatus|part. p. de coaduno.
coagitatus|part. p. de coagito.
coagnitus|connu en même temps
coangustatus|part. passé; serré, pressé.
coangustus|resserré
coarctatus|part. passé de coarcto. - 1 - resserré, rétréci, mis à l'étroit. - 2 - dont le temps est abrégé.
Cocytianus|du Cocyte.
coepturus|de coepio.
coexstinctus|éteint en même temps
Colchiacus|de Colchide.
collabefactatus|part. de collabefacto.
collaudatus|part. de collaudo.
collimontius|montagneux
combinatus|part. de combino.
commentitus|part. de commentior.
communicativus|propre à communiquer
commurmuratus|part. de commurmuror.
compassivus|compatissant
compassus|part. de compatior.
compatrioticus|compatriote
complantatus|part. de complanto.
complexatus|part. de complexo
compressatus|part. de compresso.
compromissivus|renfermant une promesse
concatenatus|pris adjt, formé de chaînes / [fig.] enchaîné, lié
concedendus|adj., excusable
conchisonus|qui sonne de la conque marine.
concionarius|relatif aux assemblées populaires.
Condatinus|de Condate
condesperatus|désespéré avec
condictitius|Dig. relatif à la demande de restitution.
condigestorius|digestif
confarreatus|part. de confarreo.
confoederatus|part. de confoedero.
confortativus|fortifiant
confortatorius|fortifiant
confortatus|part. de conforto
confrixus|part. de l'inus. confrigo, rôti, grillé
confuturus|v. confuit.
conseptus|part. passé de consepio.
consequutus|part. de consequor.
conspurcatus|part. de conspurco.
constructivus|constructif, propre à construire
consuliturus|v. consulo
consummatorius|destiné à achever
contempticius|c. contemptibilis
contranisus|qui fait effort contre
contributarius|frappé de même redevance
contristatus|part. passé de contristo. - 1 - attristé. - 2 - rendu sombre, assombri.
corrosivus|corrosif.
crespulus|du point du jour
Cretheius|de Créthée
crinisatus|né de la chevelure [de Pégase]
